Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,40 to 49 years,Male,Number,19
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,50 to 59 years,Female,Number,2
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,50 to 59 years,Male,Number,7
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,60 years or more,Female,Number,0
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,60 years or more,Male,Number,1
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,0 to 19 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,0 to 19 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,20 to 29 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,20 to 29 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,30 to 39 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,30 to 39 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,40 to 49 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,40 to 49 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,50 to 59 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,50 to 59 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,60 years or more,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2018,60 years or more,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),0 to 19 years,Female,Number,8
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),0 to 19 years,Male,Number,9
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),20 to 29 years,Female,Number,40
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),20 to 29 years,Male,Number,77
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),30 to 39 years,Female,Number,76
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),30 to 39 years,Male,Number,198
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),40 to 49 years,Female,Number,48
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),40 to 49 years,Male,Number,148
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),50 to 59 years,Female,Number,33
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),50 to 59 years,Male,Number,148
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),60 years or more,Female,Number,20
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),60 years or more,Male,Number,96
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,0 to 19 years,Female,Number,10
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,0 to 19 years,Male,Number,14
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,20 to 29 years,Female,Number,93
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,20 to 29 years,Male,Number,181
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,30 to 39 years,Female,Number,170
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,30 to 39 years,Male,Number,463
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,40 to 49 years,Female,Number,155
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,40 to 49 years,Male,Number,417
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,50 to 59 years,Female,Number,88
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,50 to 59 years,Male,Number,360
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,60 years or more,Female,Number,45
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,60 years or more,Male,Number,206
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,0 to 19 years,Female,Number,5
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,0 to 19 years,Male,Number,15
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,20 to 29 years,Female,Number,81
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,20 to 29 years,Male,Number,188
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,30 to 39 years,Female,Number,132
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,30 to 39 years,Male,Number,379
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,40 to 49 years,Female,Number,115
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,40 to 49 years,Male,Number,353
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,50 to 59 years,Female,Number,92
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,50 to 59 years,Male,Number,334
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,60 years or more,Female,Number,29
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,60 years or more,Male,Number,176
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,0 to 19 years,Female,Number,7
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,0 to 19 years,Male,Number,13
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,20 to 29 years,Female,Number,107
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,20 to 29 years,Male,Number,226
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,30 to 39 years,Female,Number,169
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,30 to 39 years,Male,Number,419
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,40 to 49 years,Female,Number,112
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,40 to 49 years,Male,Number,382
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,50 to 59 years,Female,Number,87
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,50 to 59 years,Male,Number,332
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,60 years or more,Female,Number,25
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,60 years or more,Male,Number,155
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,0 to 19 years,Female,Number,8
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,0 to 19 years,Male,Number,16
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,20 to 29 years,Female,Number,64
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,20 to 29 years,Male,Number,211
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,30 to 39 years,Female,Number,137
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,30 to 39 years,Male,Number,356
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,40 to 49 years,Female,Number,96
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,40 to 49 years,Male,Number,307
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,50 to 59 years,Female,Number,76
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,50 to 59 years,Male,Number,309
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,60 years or more,Female,Number,23
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,60 years or more,Male,Number,113
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,0 to 19 years,Female,Number,3
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,0 to 19 years,Male,Number,10
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,20 to 29 years,Female,Number,47
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,20 to 29 years,Male,Number,125
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,30 to 39 years,Female,Number,81
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,30 to 39 years,Male,Number,200
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,40 to 49 years,Female,Number,56
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,40 to 49 years,Male,Number,158
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,50 to 59 years,Female,Number,59
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,50 to 59 years,Male,Number,166
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,60 years or more,Female,Number,9
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,60 years or more,Male,Number,84
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,0 to 19 years,Female,Number,4
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,0 to 19 years,Male,Number,8
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,20 to 29 years,Female,Number,53
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,20 to 29 years,Male,Number,99
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,30 to 39 years,Female,Number,72
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,30 to 39 years,Male,Number,186
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,40 to 49 years,Female,Number,49
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,40 to 49 years,Male,Number,166
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,50 to 59 years,Female,Number,45
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,50 to 59 years,Male,Number,155
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,60 years or more,Female,Number,10
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,60 years or more,Male,Number,47
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),0 to 19 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),0 to 19 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),20 to 29 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),20 to 29 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),30 to 39 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),30 to 39 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),40 to 49 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),40 to 49 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),50 to 59 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),50 to 59 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),60 years or more,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),60 years or more,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,0 to 19 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,0 to 19 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,20 to 29 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,20 to 29 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,30 to 39 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,30 to 39 years,Male,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,40 to 49 years,Female,Number,n/a
Stimulants,Deaths,Age group by sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,40 to 49 years,Male,Number,n/a
